0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.020833,0.058623,0.068627,0.033626,0.0,0.99105,0.979792,0.0,0.149931,0.0,0.031928,0.121622,0.06,0.219525,0.222438,0.015394,0.0,0.0,0.007246,0.046984,0.010379,0.010667,0.012281,0.071429,0.006977,0.166667,0.0,0.01039,0.0,0.25,0.010682,0.090909,0.0,0.011111,0.010101,0.010101,0.0,0.0
0.041667,0.04908,0.09944,0.055556,0.0,0.990752,0.980081,0.0,0.215268,0.0,0.065908,0.108108,0.05,0.245787,0.305447,0.030719,0.0,0.0,0.022632,0.051649,0.019074,0.016267,0.010448,0.035714,0.009302,0.166667,0.0,0.018759,0.0,0.25,0.015886,0.045455,0.0,0.027778,0.020202,0.020202,0.0,0.0
0.041667,0.044308,0.10084,0.05848,0.0,0.990752,0.979792,0.0,0.238652,0.0,0.047486,0.108108,0.07,0.4215,0.261997,0.022071,0.0,0.0,0.077777,0.123625,0.078541,0.0808,0.108389,0.178571,0.076744,0.3,0.0,0.078788,0.0,0.25,0.081348,0.090909,0.0,0.011111,0.060606,0.060606,0.0,0.0
0.052083,0.019087,0.084034,0.055556,0.0,0.99105,0.979503,0.0,0.197387,0.0,0.034842,0.067568,0.04,0.280972,0.263943,0.016214,0.0,0.0,0.15739,0.173276,0.161851,0.164533,0.298894,0.178571,0.165116,0.3,0.0,0.162771,0.0,0.25,0.165708,0.090909,0.0,0.022222,0.121212,0.121212,0.0,0.0
0.052083,0.011588,0.064426,0.05117,0.0,0.991348,0.979792,0.0,0.229711,0.0,0.034208,0.094595,0.06,0.379253,0.266537,0.016442,0.0,0.0,0.126617,0.146618,0.116129,0.1096,0.292845,0.071429,0.097674,0.166667,0.0,0.116306,0.0,0.25,0.109833,0.090909,0.0,0.005556,0.10101,0.10101,0.0,0.0
0.041667,0.009543,0.053221,0.048246,0.0,0.992243,0.980081,0.0,0.231774,0.0,0.061803,0.067568,0.05,0.414353,0.256809,0.027528,0.0,0.0,0.07246,0.088637,0.058626,0.052267,0.176514,0.107143,0.039535,0.2,0.0,0.058586,0.0,0.25,0.052314,0.045455,0.0,0.011111,0.050505,0.050505,0.0,0.0
0.041667,0.008862,0.044818,0.045322,0.0,0.991945,0.979792,0.0,0.235901,0.0,0.03061,0.081081,0.06,0.390692,0.26978,0.01594,0.0,0.0,0.047052,0.051316,0.049649,0.0488,0.110772,0.107143,0.048837,0.166667,0.0,0.049639,0.0,0.25,0.048754,0.045455,0.0,0.011111,0.040404,0.040404,0.0,0.0
0.041667,0.005453,0.037815,0.04386,0.0,0.99105,0.979792,0.0,0.217331,0.0,0.032789,0.121622,0.06,0.20743,0.329442,0.015644,0.0,0.0,0.078389,0.08997,0.063955,0.054933,0.108144,0.107143,0.04186,0.2,0.0,0.064069,0.0,0.25,0.054506,0.045455,0.0,0.022222,0.060606,0.060606,0.0,0.0
0.041667,0.012952,0.035014,0.042398,0.0,0.99105,0.979792,0.0,0.198074,0.0,0.027468,0.054054,0.03,0.352378,0.238003,0.013308,0.0,0.0,0.045217,0.089637,0.05021,0.051733,0.082544,0.178571,0.048837,0.2,0.0,0.049639,0.0,0.25,0.051219,0.045455,0.0,0.022222,0.060606,0.060606,0.0,0.0
0.041667,0.00818,0.029412,0.038012,0.0,0.990752,0.979792,0.0,0.204952,0.0,0.028862,0.081081,0.06,0.430444,0.220493,0.01389,0.0,0.0,0.100127,0.113629,0.087798,0.078133,0.120914,0.107143,0.065116,0.2,0.0,0.087734,0.0,0.25,0.077513,0.090909,0.0,0.016667,0.090909,0.090909,0.0,0.0
0.03125,0.007498,0.02521,0.03655,0.0,0.99105,0.979792,0.0,0.093535,0.000186,0.031928,0.054054,0.02,0.13686,0.162776,0.015405,0.0,0.0,0.033972,0.030656,0.032539,0.030133,0.059877,0.178571,0.027907,0.266667,0.0,0.032035,0.0,0.25,0.029855,0.045455,0.0,0.005556,0.030303,0.040404,0.0,0.0
0.020833,0.002727,0.019608,0.033626,0.0,0.99105,0.979792,0.0,0.255158,0.0,0.028507,0.081081,0.06,0.5085,0.251621,0.013616,0.0,0.0,0.033831,0.067311,0.032258,0.0312,0.050956,0.071429,0.025581,0.166667,0.0,0.032035,0.0,0.25,0.03095,0.045455,0.0,0.011111,0.030303,0.040404,0.0,0.0
0.03125,0.001363,0.015406,0.030702,0.0,0.99105,0.980081,0.0,0.18088,0.0,0.037122,0.108108,0.06,0.248113,0.255512,0.017513,0.0,0.0,0.063238,0.1013,0.062272,0.061333,0.081078,0.178571,0.053488,0.233333,0.0,0.06176,0.0,0.25,0.061079,0.045455,0.0,0.005556,0.070707,0.070707,0.0,0.0
0.041667,0.000682,0.012605,0.027778,0.0,0.99105,0.980081,0.0,0.173315,0.0,0.066212,0.067568,0.05,0.421035,0.187419,0.030742,0.0,0.0,0.055804,0.105631,0.061711,0.063733,0.095803,0.035714,0.060465,0.166667,0.0,0.061472,0.0,0.25,0.063544,0.045455,0.0,0.016667,0.060606,0.060606,0.0,0.0
0.03125,0.004772,0.008403,0.023392,0.0,0.991647,0.98037,0.0,0.22077,0.0,0.029825,0.094595,0.07,0.411509,0.245136,0.013992,0.0,0.0,0.056321,0.045651,0.048527,0.042133,0.116393,0.285714,0.034884,0.4,0.0,0.048485,0.0,0.25,0.04218,0.045455,0.0,0.005556,0.050505,0.050505,0.0,0.0
0.052083,0.023177,0.016807,0.026316,0.0,0.991647,0.98037,0.0,0.277166,0.0,0.033169,0.108108,0.08,0.483623,0.28275,0.016134,0.0,0.0,0.137957,0.153282,0.123983,0.116533,0.177919,0.035714,0.102326,0.166667,0.0,0.12381,0.0,0.25,0.116406,0.090909,0.0,0.011111,0.121212,0.121212,0.0,0.0
0.0625,0.023177,0.022409,0.026316,0.0,0.991348,0.979792,0.0,0.151307,0.0,0.029419,0.054054,0.03,0.207631,0.228923,0.014129,0.0,0.0,0.174987,0.20993,0.168864,0.1696,0.348934,0.142857,0.15814,0.233333,0.0,0.16912,0.0,0.25,0.17009,0.090909,0.0,0.016667,0.151515,0.151515,0.0,0.0
0.052083,0.00818,0.016807,0.024854,0.0,0.991348,0.980081,0.0,0.207015,0.000373,0.02947,0.108108,0.07,0.355549,0.24773,0.014243,0.0,0.0,0.153861,0.248584,0.160729,0.169867,0.373984,0.142857,0.165116,0.233333,0.0,0.161039,0.0,0.25,0.170364,0.090909,0.0,0.016667,0.141414,0.141414,0.0,0.0
0.041667,0.01636,0.019608,0.024854,0.0,0.99105,0.979792,0.0,0.196011,0.0,0.033017,0.108108,0.07,0.381547,0.225681,0.015701,0.0,0.0,0.083471,0.153282,0.080785,0.08,0.209446,0.071429,0.069767,0.166667,0.0,0.080519,0.0,0.25,0.079978,0.090909,0.0,0.011111,0.080808,0.080808,0.0,0.0
0.03125,0.00818,0.016807,0.024854,0.0,0.99105,0.979792,0.0,0.182256,0.000186,0.034234,0.067568,0.05,0.373671,0.210765,0.016225,0.0,0.0,0.050111,0.080307,0.046844,0.044,0.066659,0.071429,0.034884,0.166667,0.0,0.046176,0.0,0.25,0.043824,0.045455,0.0,0.016667,0.050505,0.050505,0.0,0.0
0.03125,0.01227,0.019608,0.024854,0.0,0.99105,0.979792,0.0,0.176754,0.0,0.027772,0.054054,0.04,0.369082,0.206874,0.013343,0.0,0.0,0.06225,0.043319,0.052454,0.0432,0.074846,0.214286,0.034884,0.266667,0.0,0.052237,0.0,0.25,0.043002,0.090909,0.0,0.011111,0.050505,0.050505,0.0,0.0
0.03125,0.000682,0.009804,0.020468,0.0,0.99105,0.979792,0.0,0.229023,0.0,0.028279,0.094595,0.06,0.399837,0.258755,0.013548,0.0,0.0,0.036042,0.092969,0.047405,0.052533,0.094397,0.071429,0.055814,0.166667,0.0,0.047619,0.0,0.25,0.053136,0.045455,0.0,0.016667,0.030303,0.030303,0.0,0.0
0.03125,0.00409,0.008403,0.019006,0.0,0.99105,0.980081,0.0,0.077029,0.0,0.025542,0.067568,0.04,0.169824,0.125811,0.012431,0.0,0.0,0.095563,0.061979,0.077419,0.064267,0.126902,0.321429,0.048837,0.366667,0.0,0.076768,0.0,0.25,0.06327,0.045455,0.0,0.016667,0.090909,0.090909,0.0,0.0
0.03125,0.001363,0.007003,0.017544,0.0,0.99105,0.98037,0.0,0.233838,0.0,0.057065,0.108108,0.07,0.375246,0.273022,0.02664,0.0,0.0,0.065591,0.098967,0.063675,0.0616,0.120303,0.107143,0.055814,0.2,0.0,0.063492,0.0,0.25,0.061353,0.045455,0.0,0.016667,0.060606,0.070707,0.0,0.0
0.03125,0.000682,0.004202,0.016082,0.0,0.990752,0.979792,0.0,0.139615,0.0,0.183458,0.067568,0.05,0.321982,0.1738,0.083531,0.0,0.0,0.033407,0.112962,0.037588,0.040267,0.090426,0.178571,0.034884,0.233333,0.0,0.037229,0.0,0.25,0.040263,0.045455,0.0,0.016667,0.040404,0.040404,0.0,0.0
0.03125,0.0,0.002801,0.013158,0.0,0.990752,0.979792,0.0,0.149931,0.0,0.032029,0.081081,0.06,0.389053,0.168612,0.015154,0.0,0.0,0.054863,0.053982,0.054979,0.0528,0.093725,0.107143,0.048837,0.233333,0.0,0.054257,0.0,0.25,0.052314,0.045455,0.0,0.016667,0.060606,0.070707,0.0,0.0
0.041667,0.00409,0.004202,0.013158,0.0,0.99105,0.98037,0.0,0.12586,0.0,0.029622,0.067568,0.04,0.298818,0.162127,0.014117,0.0,0.0,0.072743,0.16028,0.081066,0.0856,0.165027,0.214286,0.081395,0.333333,0.0,0.081097,0.0,0.25,0.086004,0.090909,0.0,0.011111,0.070707,0.070707,0.0,0.0
0.041667,0.01227,0.008403,0.013158,0.0,0.99105,0.98037,0.0,0.188446,0.000373,0.035349,0.067568,0.05,0.36812,0.220493,0.016738,0.0,0.0,0.080271,0.179607,0.090042,0.0968,0.232541,0.178571,0.093023,0.266667,0.0,0.089755,0.0,0.25,0.096686,0.090909,0.0,0.027778,0.090909,0.10101,0.0,0.0
0.03125,0.005453,0.008403,0.011696,0.0,0.99105,0.980081,0.0,0.156121,0.0,0.029597,0.094595,0.06,0.319688,0.195201,0.014095,0.0,0.0,0.080083,0.103299,0.07209,0.067733,0.110588,0.142857,0.055814,0.166667,0.0,0.071573,0.0,0.25,0.067379,0.045455,0.0,0.011111,0.080808,0.080808,0.0,0.0
0.052083,0.010225,0.009804,0.013158,0.0,0.99105,0.979792,0.0,0.176066,0.0,0.035526,0.067568,0.04,0.314211,0.223087,0.016795,0.0,0.0,0.184303,0.185272,0.160168,0.1504,0.217816,0.321429,0.125581,0.4,0.0,0.159885,0.0,0.25,0.149822,0.136364,0.0,0.022222,0.161616,0.171717,0.0,0.0
0.052083,0.009543,0.011204,0.013158,0.0,0.99105,0.979792,0.0,0.141678,0.0,0.028938,0.067568,0.05,0.408221,0.154345,0.013958,0.0,0.0,0.173952,0.206598,0.186255,0.195467,0.398424,0.214286,0.202326,0.266667,0.0,0.187013,0.0,0.25,0.196385,0.090909,0.0,0.011111,0.141414,0.141414,0.0,0.0
0.041667,0.003408,0.008403,0.011696,0.0,0.99105,0.979792,0.0,0.160248,0.0,0.032815,0.094595,0.06,0.400049,0.17834,0.015701,0.0,0.0,0.10822,0.105965,0.104628,0.103467,0.305065,0.071429,0.095349,0.166667,0.0,0.104185,0.0,0.25,0.102712,0.090909,0.0,0.016667,0.121212,0.121212,0.0,0.0
0.03125,0.001363,0.007003,0.010234,0.0,0.99105,0.979792,0.0,0.160935,0.0,0.028887,0.067568,0.04,0.325323,0.199741,0.013958,0.0,0.0,0.036654,0.074309,0.037307,0.0376,0.129101,0.071429,0.032558,0.166667,0.0,0.036652,0.0,0.25,0.03725,0.090909,0.0,0.011111,0.040404,0.040404,0.0,0.0
0.03125,0.00818,0.009804,0.011696,0.0,0.990752,0.979503,0.0,0.247593,0.0,0.027645,0.067568,0.04,0.294991,0.3262,0.013308,0.0,0.0,0.051193,0.050983,0.051052,0.0496,0.064948,0.178571,0.048837,0.233333,0.0,0.050505,0.0,0.25,0.049302,0.045455,0.0,0.011111,0.050505,0.060606,0.0,0.0
0.03125,0.00818,0.011204,0.011696,0.0,0.99105,0.980081,0.0,0.128611,0.000186,0.035678,0.067568,0.05,0.356237,0.150454,0.016829,0.0,0.0,0.047052,0.08997,0.050491,0.052533,0.079856,0.107143,0.051163,0.166667,0.0,0.050216,0.0,0.25,0.052314,0.045455,0.0,0.011111,0.050505,0.060606,0.0,0.0
0.020833,0.002727,0.008403,0.011696,0.0,0.990752,0.980081,0.0,0.174691,0.000373,0.073991,0.094595,0.06,0.355158,0.208171,0.034456,0.0,0.0,0.0399,0.03099,0.035063,0.0312,0.041853,0.071429,0.025581,0.166667,0.0,0.034632,0.0,0.25,0.030677,0.045455,0.0,0.011111,0.040404,0.040404,0.0,0.0
0.020833,0.001363,0.005602,0.010234,0.0,0.990752,0.980081,0.0,0.131362,0.0,0.047081,0.081081,0.05,0.32268,0.162127,0.022025,0.0,0.0,0.035524,0.072976,0.035905,0.036,0.049001,0.107143,0.032558,0.2,0.0,0.035498,0.0,0.25,0.035881,0.045455,0.0,0.038889,0.030303,0.030303,0.0,0.0
0.020833,0.005453,0.007003,0.010234,0.0,0.990752,0.979792,0.0,0.182256,0.0,0.034893,0.081081,0.05,0.332618,0.224384,0.016533,0.0,0.0,0.024467,0.100966,0.025806,0.028533,0.034337,0.107143,0.023256,0.2,0.0,0.025397,0.0,0.25,0.028485,0.045455,0.0,0.011111,0.030303,0.030303,0.0,0.0
0.020833,0.002045,0.004202,0.008772,0.0,0.99105,0.980081,0.0,0.127923,0.000186,0.029571,0.054054,0.04,0.407111,0.138132,0.014083,0.0,0.0,0.035666,0.108297,0.034502,0.036,0.042341,0.071429,0.027907,0.2,0.0,0.034055,0.0,0.25,0.035881,0.045455,0.0,0.011111,0.040404,0.050505,0.0,0.0
0.020833,0.00409,0.004202,0.008772,0.0,0.99105,0.979792,0.0,0.082531,0.0,0.031674,0.040541,0.03,0.343856,0.095331,0.01512,0.0,0.0,0.027337,0.027657,0.02805,0.0264,0.041975,0.035714,0.025581,0.166667,0.0,0.027706,0.0,0.25,0.026294,0.045455,0.0,0.011111,0.030303,0.030303,0.0,0.0
0.03125,0.007498,0.005602,0.008772,0.0,0.99105,0.979792,0.0,0.07359,0.0,0.032055,0.067568,0.03,0.189626,0.115435,0.015394,0.0,0.0,0.058956,0.079307,0.070407,0.074667,0.145353,0.178571,0.081395,0.233333,0.0,0.07013,0.0,0.25,0.074774,0.045455,0.0,0.022222,0.070707,0.070707,0.0,0.0
0.03125,0.002727,0.004202,0.00731,0.0,0.99105,0.979792,0.0,0.210454,0.0,0.027899,0.094595,0.06,0.39268,0.2393,0.013422,0.0,0.0,0.076507,0.04865,0.06087,0.049867,0.130507,0.107143,0.037209,0.166667,0.0,0.060606,0.0,0.25,0.049302,0.045455,0.0,0.011111,0.070707,0.070707,0.0,0.0
0.041667,0.005453,0.004202,0.00731,0.0,0.99105,0.979792,0.0,0.104539,0.0,0.029799,0.054054,0.04,0.40026,0.111543,0.014311,0.0,0.0,0.108926,0.110297,0.086396,0.076533,0.091709,0.25,0.055814,0.233333,0.0,0.086003,0.0,0.25,0.076144,0.090909,0.0,0.005556,0.080808,0.080808,0.0,0.0
0.052083,0.018405,0.012605,0.010234,0.0,0.99105,0.979792,0.0,0.154058,0.0,0.029723,0.081081,0.05,0.336963,0.188067,0.014311,0.0,0.0,0.172446,0.143952,0.152314,0.1432,0.365919,0.142857,0.125581,0.2,0.0,0.152381,0.0,0.25,0.142975,0.090909,0.0,0.0,0.141414,0.141414,0.0,0.0
0.03125,0.010225,0.011204,0.010234,0.0,0.99105,0.979792,0.0,0.129298,0.0,0.031142,0.054054,0.04,0.376959,0.146563,0.015052,0.0,0.0,0.067849,0.077308,0.072651,0.073067,0.133317,0.071429,0.076744,0.166667,0.0,0.072727,0.0,0.25,0.073131,0.045455,0.0,0.011111,0.060606,0.060606,0.0,0.0
0.020833,0.009543,0.012605,0.010234,0.0,0.99105,0.979792,0.0,0.114856,0.0,0.046422,0.054054,0.04,0.302444,0.145914,0.021717,0.0,0.0,0.026067,0.036654,0.032539,0.034133,0.090426,0.071429,0.037209,0.166667,0.0,0.032323,0.0,0.25,0.034237,0.045455,0.0,0.005556,0.030303,0.030303,0.0,0.0
0.020833,0.003408,0.009804,0.010234,0.0,0.99105,0.979792,0.0,0.143054,0.0,0.051743,0.081081,0.04,0.17048,0.232166,0.024304,0.0,0.0,0.022679,0.061979,0.024404,0.025333,0.04448,0.071429,0.02093,0.166667,0.0,0.023954,0.0,0.25,0.025199,0.045455,0.0,0.005556,0.030303,0.030303,0.0,0.0
0.020833,0.008862,0.011204,0.010234,0.0,0.99105,0.979792,0.0,0.15956,0.0,0.028102,0.067568,0.04,0.368437,0.184825,0.013514,0.0,0.0,0.025785,0.065978,0.02805,0.028533,0.035071,0.035714,0.025581,0.166667,0.0,0.027994,0.0,0.25,0.028485,0.090909,0.0,0.016667,0.030303,0.030303,0.0,0.0
0.03125,0.017723,0.016807,0.013158,0.0,0.99105,0.979792,0.0,0.112105,0.0,0.029571,0.054054,0.04,0.339997,0.133593,0.014254,0.0,0.0,0.052275,0.040986,0.046564,0.0416,0.043869,0.107143,0.034884,0.2,0.0,0.045887,0.0,0.25,0.040811,0.045455,0.0,0.016667,0.060606,0.060606,0.0,0.0
0.020833,0.004772,0.015406,0.011696,0.0,0.99105,0.979503,0.0,0.166437,0.000186,0.028051,0.094595,0.05,0.290994,0.218547,0.013479,0.0,0.0,0.02569,0.071643,0.031417,0.034133,0.049245,0.142857,0.032558,0.266667,0.0,0.031457,0.0,0.25,0.034237,0.045455,0.0,0.022222,0.020202,0.030303,0.0,0.0
0.020833,0.002045,0.011204,0.011696,0.0,0.99105,0.979792,0.0,0.13205,0.0,0.032713,0.067568,0.04,0.280168,0.175746,0.015701,0.0,0.0,0.045641,0.082306,0.045722,0.045867,0.055111,0.107143,0.039535,0.233333,0.0,0.045022,0.0,0.25,0.045193,0.045455,0.0,0.0,0.060606,0.060606,0.0,0.0
0.03125,0.010907,0.012605,0.011696,0.0,0.991945,0.979792,0.0,0.160935,0.0,0.061727,0.081081,0.06,0.389635,0.181582,0.027494,0.0,0.0,0.048887,0.07964,0.043759,0.041867,0.050223,0.107143,0.034884,0.2,0.0,0.043867,0.0,0.25,0.041906,0.045455,0.0,0.005556,0.030303,0.040404,0.0,0.0
0.020833,0.01227,0.015406,0.013158,0.0,0.991945,0.979792,0.0,0.158184,0.0,0.032004,0.067568,0.04,0.345379,0.190661,0.016533,0.0,0.0,0.055192,0.039987,0.046564,0.039733,0.039775,0.107143,0.030233,0.166667,0.0,0.046465,0.0,0.25,0.039167,0.045455,0.0,0.011111,0.050505,0.050505,0.0,0.0
0.020833,0.012952,0.016807,0.013158,0.0,0.99105,0.979792,0.0,0.112792,0.0,0.028254,0.094595,0.06,0.295181,0.145266,0.013525,0.0,0.0,0.038771,0.083306,0.041795,0.043467,0.06171,0.25,0.039535,0.333333,0.0,0.041847,0.0,0.25,0.04355,0.090909,0.0,0.011111,0.040404,0.040404,0.0,0.0
0.0625,0.004772,0.012605,0.011696,0.0,0.99105,0.979792,0.0,0.081843,0.000373,0.033702,0.040541,0.03,0.308724,0.101167,0.015963,0.0,0.0,0.217052,0.288237,0.227489,0.241333,0.354677,0.25,0.24186,0.3,0.0,0.228283,0.0,0.25,0.242399,0.090909,0.0,0.011111,0.191919,0.191919,0.0,0.0
0.010417,0.00409,0.014006,0.011696,0.0,0.99105,0.979792,0.0,0.083906,0.0,0.03616,0.040541,0.03,0.289345,0.108301,0.017171,0.0,0.0,0.030819,0.065645,0.029734,0.0288,0.044358,0.071429,0.023256,0.166667,0.0,0.029726,0.0,0.25,0.028759,0.045455,0.0,0.011111,0.030303,0.030303,0.0,0.0
0.03125,0.025903,0.022409,0.01462,0.0,0.99105,0.979792,0.0,0.12586,0.0,0.042089,0.081081,0.05,0.275823,0.168612,0.019917,0.0,0.0,0.027808,0.02999,0.028892,0.028267,0.046191,0.178571,0.027907,0.2,0.0,0.02886,0.0,0.25,0.027938,0.045455,0.0,0.016667,0.030303,0.030303,0.0,0.0
0.03125,0.010907,0.019608,0.013158,0.0,0.991348,0.980081,0.0,0.11967,0.000186,0.03284,0.081081,0.05,0.292052,0.154994,0.015473,0.0,0.0,0.056133,0.102299,0.077139,0.085333,0.14517,0.285714,0.095349,0.333333,0.0,0.077345,0.0,0.25,0.086004,0.090909,0.0,0.005556,0.060606,0.060606,0.0,0.0
0.020833,0.009543,0.018207,0.013158,0.0,0.991647,0.979792,0.0,0.141678,0.000373,0.043153,0.094595,0.05,0.187575,0.222438,0.021148,0.0,0.0,0.0407,0.081306,0.043478,0.043733,0.114804,0.035714,0.039535,0.166667,0.0,0.043001,0.0,0.25,0.043276,0.045455,0.0,0.011111,0.050505,0.050505,0.0,0.0
0.020833,0.010907,0.018207,0.013158,0.0,0.99105,0.979792,0.0,0.106602,0.0,0.028507,0.067568,0.04,0.33617,0.127756,0.013627,0.0,0.0,0.038159,0.099967,0.048247,0.054133,0.104356,0.107143,0.055814,0.233333,0.0,0.047908,0.0,0.25,0.053958,0.045455,0.0,0.022222,0.050505,0.050505,0.0,0.0
0.020833,0.003408,0.012605,0.011696,0.0,0.991647,0.979215,0.0,0.075653,0.0,0.031826,0.054054,0.03,0.311156,0.092737,0.015975,0.0,0.0,0.032701,0.031656,0.032539,0.0312,0.065742,0.107143,0.027907,0.2,0.0,0.032035,0.0,0.25,0.030677,0.045455,0.0,0.005556,0.050505,0.050505,0.0,0.0
0.020833,0.001363,0.009804,0.011696,0.0,0.99105,0.979503,0.0,0.166437,0.0,0.028,0.108108,0.07,0.404658,0.183528,0.013639,0.0,0.0,0.027196,0.036321,0.032539,0.033333,0.063787,0.107143,0.034884,0.2,0.0,0.032323,0.0,0.25,0.033416,0.045455,0.0,0.005556,0.030303,0.030303,0.0,0.0
0.020833,0.002727,0.007003,0.010234,0.0,0.99105,0.979792,0.0,0.07359,0.000186,0.01789,0.081081,0.05,0.350105,0.083658,0.009036,0.0,0.0,0.035854,0.118627,0.040954,0.045333,0.074601,0.107143,0.039535,0.166667,0.0,0.040404,0.0,0.25,0.045193,0.045455,0.0,0.016667,0.050505,0.050505,0.0,0.0
0.041667,0.013633,0.011204,0.011696,0.0,0.991348,0.980081,0.0,0.090784,0.0,0.149706,0.054054,0.03,0.299791,0.114786,0.068069,0.0,0.0,0.116736,0.139287,0.124825,0.132,0.33818,0.214286,0.132558,0.3,0.0,0.125253,0.0,0.25,0.132566,0.090909,0.0,0.011111,0.10101,0.111111,0.0,0.0
0.041667,0.010907,0.012605,0.011696,0.0,0.99105,0.980081,0.0,0.088721,0.0,0.085242,0.054054,0.03,0.292538,0.113489,0.039618,0.0,0.0,0.109349,0.127957,0.097055,0.092,0.226187,0.071429,0.076744,0.166667,0.0,0.09697,0.0,0.25,0.091482,0.090909,0.0,0.005556,0.10101,0.10101,0.0,0.0
0.020833,0.008862,0.014006,0.011696,0.0,0.990752,0.980081,0.0,0.051582,0.0,0.032257,0.054054,0.03,0.268264,0.067445,0.015416,0.0,0.0,0.028467,0.078974,0.035624,0.040267,0.111994,0.071429,0.039535,0.166667,0.0,0.035209,0.0,0.25,0.040263,0.045455,0.0,0.011111,0.040404,0.040404,0.0,0.0
0.03125,0.013633,0.016807,0.013158,0.0,0.99105,0.980081,0.0,0.082531,0.000186,0.031142,0.081081,0.05,0.325302,0.099222,0.014892,0.0,0.0,0.055475,0.103965,0.063394,0.0656,0.094458,0.071429,0.062791,0.166667,0.0,0.063492,0.0,0.25,0.065735,0.090909,0.0,0.011111,0.060606,0.070707,0.0,0.0
